NGO_0165	NMB0104	42.593	54	23	1	8	61	109	154	2.24e-07	45.1
NGO_0166	NMB0866	86.897	290	37	1	1	289	1	290	0.0	519
NGO_0166	NMB0104	50.000	44	22	0	19	62	62	105	2.65e-12	60.8
NGO_0168	NMB0586	93.204	309	17	1	1	309	1	305	0.0	517
NGO_0169	NMB0587	93.836	292	18	0	1	292	1	292	0.0	533
NGO_0170	NMB0588	96.032	252	10	0	1	252	1	252	0.0	500
NGO_0170	NMB1993	31.336	217	127	7	19	220	6	215	9.78e-24	92.4
NGO_0170	NMB0879	30.531	226	146	4	11	227	1	224	2.75e-23	92.8
NGO_0170	NMB0632	28.780	205	128	4	15	207	7	205	8.31e-22	89.0
NGO_0170	NMB0610	33.005	203	110	7	15	203	60	250	1.26e-21	89.0
NGO_0170	NMB0356	27.442	215	127	4	13	208	18	222	7.42e-21	84.7
NGO_0170	NMB0696	25.620	242	163	5	13	242	2	238	1.02e-18	78.6
NGO_0170	NMB1948	31.111	225	131	7	13	219	2	220	3.12e-17	74.7
NGO_0170	NMB0549	25.806	186	119	3	28	200	23	202	8.42e-16	72.4
NGO_0170	NMB1051	28.700	223	115	9	11	200	1	212	1.21e-14	68.9
NGO_0170	NMB1051	32.184	174	97	9	42	212	349	504	2.70e-13	65.1
NGO_0170	NMB0579	26.289	194	124	3	15	199	8	191	2.31e-14	65.9
NGO_0170	NMB2042	27.391	230	146	7	30	247	19	239	6.82e-14	65.9
NGO_0170	NMB0789	25.123	203	139	3	13	202	2	204	6.11e-13	62.8
NGO_0170	NMB0007	24.752	202	142	3	27	220	17	216	1.38e-12	61.2
NGO_0170	NMB1226	28.910	211	124	8	15	219	315	505	2.73e-12	62.0
NGO_0170	NMB1226	23.707	232	143	7	13	219	2	224	1.63e-05	41.6
NGO_0170	NMB0387	26.882	186	121	5	17	200	331	503	2.25e-11	59.3
NGO_0170	NMB0387	23.902	205	118	5	28	200	23	221	2.49e-07	47.0
NGO_0170	NMB1240	26.339	224	115	7	13	200	2	211	1.07e-10	57.0
NGO_0170	NMB1240	28.962	183	101	9	30	200	340	505	1.00e-09	54.3
NGO_0170	NMB1966	21.918	219	155	5	13	219	7	221	1.66e-10	55.8
NGO_0170	NMB0264	24.893	233	129	7	3	206	354	569	2.18e-10	56.2
NGO_0170	NMB1234	27.419	186	121	4	28	202	25	207	3.43e-10	54.7
NGO_0170	NMB1077	27.059	170	88	5	31	186	4	151	5.02e-10	53.5
NGO_0170	NMB1400	24.537	216	143	6	4	205	494	703	7.83e-08	48.5
NGO_0170	NMB0074	23.232	198	127	6	25	216	18	196	1.15e-06	43.9
NGO_0170	NMB1919	28.571	168	107	6	17	173	380	545	3.77e-06	43.5
NGO_0171	NMB0589	100.000	122	0	0	1	122	1	122	1.29e-84	239
NGO_0172	NMB0590	96.400	250	9	0	1	250	1	250	0.0	493
NGO_0173	NMB0591	96.471	170	6	0	1	170	1	170	5.91e-121	334
NGO_0174	NMB0592	98.780	82	1	0	1	82	1	82	1.68e-56	164
NGO_0176	NMB0594	95.522	469	21	0	1	469	1	469	0.0	924
NGO_0176	NMB1792	20.000	295	214	6	172	457	30	311	7.93e-13	65.1
NGO_0176	NMB0114	27.234	235	124	10	244	456	491	700	8.93e-09	53.5
NGO_0177	NMB0595	100.000	226	0	0	1	226	1	226	3.05e-166	453
NGO_0177	NMB0115	26.271	118	85	1	2	117	4	121	9.31e-08	47.8
NGO_0177	NMB1250	26.484	219	135	8	3	214	4	203	4.93e-07	44.7
NGO_0177	NMB1607	29.474	95	66	1	4	97	8	102	8.86e-05	37.7
NGO_0178	NMB0596	95.041	605	30	0	1	605	1	605	0.0	1181
NGO_0179	NMB0597	95.763	118	5	0	1	118	1	118	7.32e-79	224
NGO_0180	NMB0598	93.596	203	13	0	1	203	1	203	2.48e-142	391
NGO_0180	NMB1909	27.320	194	128	5	4	192	7	192	1.51e-13	62.4
NGO_0181	NMB0599	94.553	257	14	0	1	257	1	257	1.59e-178	487
NGO_0182	NMB0600	92.576	229	17	0	1	229	1	229	3.64e-157	431
NGO_0183	NMB0601	100.000	68	0	0	1	68	1	68	2.05e-44	133
NGO_0184	NMB0602	95.370	108	5	0	1	108	1	108	9.43e-74	210
NGO_0185	NMB0603	95.370	108	5	0	1	108	1	108	5.77e-73	208
NGO_0186	NMB0604	98.028	355	7	0	1	355	1	355	0.0	702
NGO_0186	NMB1395	23.810	357	250	10	1	350	1	342	3.31e-20	86.3
NGO_0186	NMB1304	26.344	186	126	8	172	349	194	376	3.56e-08	50.4
NGO_0186	NMB0546	22.689	238	158	8	10	240	14	232	1.65e-05	42.0
NGO_01000	NMB0991	85.455	110	16	0	1	110	1	110	2.31e-65	199
NGO_01000	NMB0991	93.182	44	3	0	107	150	328	371	5.46e-21	83.6
NGO_01000	NMB1539	83.636	110	18	0	1	110	1	110	1.19e-64	197
NGO_01000	NMB1539	88.636	44	5	0	107	150	293	336	3.56e-20	80.9
NGO_01000	NMB0919	85.185	108	16	0	1	108	1	108	1.32e-63	193
NGO_01000	NMB1601	84.259	108	17	0	1	108	1	108	6.46e-63	192
NGO_01000	NMB1601	93.182	44	3	0	107	150	293	336	3.31e-21	83.6
NGO_01000	NMB1553	81.731	104	19	0	1	104	1	104	8.06e-60	177
NGO_01000	NMB1399	83.505	97	16	0	12	108	1	97	2.44e-55	172
